event_id,sport_key,home_team,away_team,commence_time,snapshot_time,hours_before_game,num_bookmakers,h2h_home_mean,h2h_home_std,h2h_home_min,h2h_home_max,h2h_away_mean,h2h_away_std,h2h_draw_mean,implied_prob_home,implied_prob_away,implied_prob_draw,prob_home_fair,prob_away_fair,prob_draw_fair,overround,books_disagreement,spread_point,spread_price,total_line,total_price,day_of_week,month,year,hour_utc,is_weekend,home_is_fav,market_edge
05d72641bd82364509438fe9cf1e405a,soccer_chile_campeonato,Universidad Católica (CHI),Union La Calera,2026-04-21 00:30:00+00:00,2026-04-16 19:00:14.507006+00:00,101.5,45,1.4784,0.0441,1.38,1.55,5.5731,0.7854,3.9609,0.6764,0.1794,0.2525,0.6103,0.1619,0.2278,0.1083,0.0441,-1.1875,2.0525,2.5294117647058822,1.8499999999999999,1,4,2026,0,0,1,0.4484
0d72503d7aeccd80b54e99decc9636ca,soccer_chile_campeonato,Deportes Limache,Universidad de Concepción,2026-04-18 00:00:00+00:00,2026-04-16 19:00:14.507006+00:00,29.0,46,1.91,0.0446,1.8,2.01,3.4863,0.1753,3.4687,0.5236,0.2868,0.2883,0.4765,0.2611,0.2624,0.0987,0.0446,-0.625,2.14125,2.5416666666666665,1.7977777777777777,5,4,2026,0,1,1,0.2154
17f266211fcd38d0095cd1b827b3de73,soccer_chile_campeonato,Deportes Concepción,La Serena,2026-04-19 00:00:00+00:00,2026-04-16 19:00:14.507006+00:00,53.0,38,2.2837,0.1008,2.05,2.42,2.8889,0.0868,3.1734,0.4379,0.3461,0.3151,0.3984,0.3149,0.2867,0.0992,0.1008,-0.0625,1.8175000000000001,2.4423076923076925,1.9384615384615385,6,4,2026,0,1,1,0.0835
21a0d33e9f30658f53bda118636fc8b0,soccer_chile_campeonato,Cobresal,O'Higgins,2026-04-19 19:30:00+00:00,2026-04-16 19:00:14.507006+00:00,72.5,46,2.868,0.5032,1.04,3.28,2.1202,0.2112,3.133,0.3487,0.4716,0.3192,0.306,0.4139,0.2801,0.1395,0.5032,0.35714285714285715,1.8685714285714283,2.5277777777777777,1.9011111111111114,6,4,2026,19,1,0,0.1079
76c82ccb603b1dd9cbda3ceff3d63eeb,soccer_chile_campeonato,Huachipato,Audax Italiano,2026-04-20 00:45:00+00:00,2026-04-16 19:00:14.507006+00:00,77.75,45,2.084,0.2912,1.04,2.32,2.91,0.5235,3.0704,0.4798,0.3436,0.3257,0.4176,0.299,0.2834,0.1492,0.2912,-0.35714285714285715,2.1157142857142857,2.4705882352941178,1.9317647058823528,0,4,2026,0,0,1,0.1186
7a94ff952050f9e7ac3958a7df50b492,soccer_chile_campeonato,Everton de Viña del Mar,Universidad de Chile,2026-04-18 21:30:00+00:00,2026-04-16 19:00:14.507006+00:00,50.5,42,3.5029,0.1343,3.2,3.8,2.0324,0.0593,3.0795,0.2855,0.492,0.3247,0.259,0.4464,0.2946,0.1022,0.1343,0.5833333333333334,1.8283333333333331,2.390625,2.11,5,4,2026,21,1,0,0.1874
7d151f696b0610307f0fce4cc636e90f,soccer_chile_campeonato,Coquimbo Unido,Ñublense,2026-04-19 16:30:00+00:00,2026-04-16 19:00:14.507006+00:00,69.5,43,1.9521,0.0536,1.83,2.05,3.6826,0.1942,3.1467,0.5123,0.2716,0.3178,0.465,0.2465,0.2885,0.1016,0.0536,-0.5555555555555556,2.1844444444444444,2.40625,2.105625,6,4,2026,16,1,1,0.2185
818c6697f973439eef5aa944c891a1f7,soccer_chile_campeonato,Colo Colo,Palestino,2026-04-19 22:30:00+00:00,2026-04-16 19:00:14.507006+00:00,75.5,46,1.6646,0.0466,1.54,1.73,4.5654,0.3341,3.5828,0.6008,0.219,0.2791,0.5467,0.1993,0.254,0.0989,0.0466,-0.8571428571428571,2.0100000000000002,2.5277777777777777,1.8827777777777774,6,4,2026,22,1,1,0.3474
