event_id,sport_key,sport_title,home_team,away_team,commence_time,snapshot_time
5c3c3240bf04b7fa5015d3f71e28952e,soccer_england_league2,League 2,Bromley FC,Cambridge United,2026-04-16T19:00:00Z,2026-04-16T19:00:20.305353+00:00
b287dde66382cebf2f311e1dac9e66b7,soccer_england_league2,League 2,Swindon Town,Accrington Stanley,2026-04-18T11:30:00Z,2026-04-16T19:00:20.305353+00:00
8cee9d25ba9e5ce062918b0586aed789,soccer_england_league2,League 2,Barrow,Walsall,2026-04-18T11:30:00Z,2026-04-16T19:00:20.305353+00:00
7f2d3b0e14392267325dc89a6eeb31f4,soccer_england_league2,League 2,Notts County,Barnet,2026-04-18T14:00:00Z,2026-04-16T19:00:20.305353+00:00
bf28c7a0b63db621a9094243244635d1,soccer_england_league2,League 2,Tranmere Rovers,Bristol Rovers,2026-04-18T14:00:00Z,2026-04-16T19:00:20.305353+00:00
757101864b4fe44d46c0229d8a8e4c08,soccer_england_league2,League 2,Cheltenham Town,Newport County,2026-04-18T14:00:00Z,2026-04-16T19:00:20.305353+00:00
66dfe25c3db2a5fa196815facc4db660,soccer_england_league2,League 2,Fleetwood Town,Chesterfield FC,2026-04-18T14:00:00Z,2026-04-16T19:00:20.305353+00:00
6f1a1d53d1490ac7a592494011c29c2f,soccer_england_league2,League 2,Harrogate Town,Colchester United,2026-04-18T14:00:00Z,2026-04-16T19:00:20.305353+00:00
8933e054a84ea5115953c5e34457cded,soccer_england_league2,League 2,Crawley Town,Shrewsbury Town,2026-04-18T14:00:00Z,2026-04-16T19:00:20.305353+00:00
1bb7b3860f5720c114aa78ffa1c4e7d0,soccer_england_league2,League 2,Crewe Alexandra,Milton Keynes Dons,2026-04-18T14:00:00Z,2026-04-16T19:00:20.305353+00:00
c38d9918dc2540506f08659497e800fa,soccer_england_league2,League 2,Gillingham,Grimsby Town,2026-04-18T14:00:00Z,2026-04-16T19:00:20.305353+00:00
f53836016ae4b3c71d4e9f73e960a57c,soccer_england_league2,League 2,Oldham Athletic,Salford City,2026-04-18T14:00:00Z,2026-04-16T19:00:20.305353+00:00
8b1aba9d188fd70136f50c570d1630c7,soccer_england_league2,League 2,Cheltenham Town,Tranmere Rovers,2026-04-21T18:45:00Z,2026-04-16T19:00:20.305353+00:00
