event_id,sport_key,home_team,away_team,commence_time,snapshot_time,hours_before_game,num_bookmakers,h2h_home_mean,h2h_home_std,h2h_home_min,h2h_home_max,h2h_away_mean,h2h_away_std,h2h_draw_mean,implied_prob_home,implied_prob_away,implied_prob_draw,prob_home_fair,prob_away_fair,prob_draw_fair,overround,books_disagreement,spread_point,spread_price,total_line,total_price,day_of_week,month,year,hour_utc,is_weekend,home_is_fav,market_edge
05ba9c19c44fa11daedbeb4c4eaf9aab,basketball_wnba,Seattle Storm,Golden State Valkyries,2026-05-09 02:00:00+00:00,2026-04-16 18:59:57.552363+00:00,535.0,11,1.8736,0.5559,1.01,2.26,1.4945,0.3133,,0.5337,0.6691,,0.4437,0.5563,,0.2028,0.5559,2.25,1.91,154.5,1.91,5,5,2026,2,1,0,0.1126
0f8c28106a569b3b61d33ef0c0e272ec,basketball_wnba,Las Vegas Aces,Phoenix Mercury,2026-05-09 19:30:00+00:00,2026-04-16 18:59:57.552363+00:00,552.5,6,1.3533,0.0234,1.33,1.38,3.1417,0.1201,,0.7389,0.3183,,0.6989,0.3011,,0.0572,0.0234,-6.5,1.87,165.5,1.915,5,5,2026,19,1,1,0.3978
394a702a8e29834913f57266c9f99c51,basketball_wnba,New York Liberty,Connecticut Sun,2026-05-08 23:30:00+00:00,2026-04-16 18:59:57.552363+00:00,532.5,11,1.0391,0.0217,1.01,1.07,7.8164,4.5077,,0.9624,0.1279,,0.8827,0.1173,,0.0903,0.0217,-17.5,1.915,162.75,1.91,4,5,2026,23,0,1,0.7654
e28d54c8b0fc7378902ab7a5c361d19d,basketball_wnba,Indiana Fever,Dallas Wings,2026-05-09 17:00:00+00:00,2026-04-16 18:59:57.552363+00:00,550.0,10,1.197,0.1343,1.01,1.33,2.893,1.3185,,0.8354,0.3457,,0.7073,0.2927,,0.1811,0.1343,-8.166666666666666,1.9233333333333331,167.83333333333334,1.92,5,5,2026,17,1,1,0.4146
