event_id,sport_key,sport_title,home_team,away_team,commence_time,snapshot_time
9aba61fb388b8365d89c934014015dc5,icehockey_sweden_hockey_league,SHL,Växjö Lakers,Rögle BK,2026-04-16T17:00:00Z,2026-04-16T19:00:07.543215+00:00
