event_id,sport_key,sport_title,home_team,away_team,commence_time,snapshot_time
15c2cc9598fb6bb666c5f99139ebd6d5,tennis_atp_munich,ATP Munich,Flavio Cobolli,Vit Kopriva,2026-04-17T09:00:00Z,2026-04-16T19:00:35.797832+00:00
732d97758358e2d90b79c83d15e3bb06,tennis_atp_munich,ATP Munich,Alexander Zverev,Francisco Cerundolo,2026-04-17T10:30:00Z,2026-04-16T19:00:35.797832+00:00
a2bd14652c965424cc5ed2d56fd127d5,tennis_atp_munich,ATP Munich,Joao Fonseca,Ben Shelton,2026-04-17T12:00:00Z,2026-04-16T19:00:35.797832+00:00
8a9fa3f8d55aab10967c794fa2f3368e,tennis_atp_munich,ATP Munich,Denis Shapovalov,Alex Molcan,2026-04-17T13:30:00Z,2026-04-16T19:00:35.797832+00:00
