event_id,sport_key,home_team,away_team,commence_time,snapshot_time,hours_before_game,num_bookmakers,h2h_home_mean,h2h_home_std,h2h_home_min,h2h_home_max,h2h_away_mean,h2h_away_std,h2h_draw_mean,implied_prob_home,implied_prob_away,implied_prob_draw,prob_home_fair,prob_away_fair,prob_draw_fair,overround,books_disagreement,spread_point,spread_price,total_line,total_price,day_of_week,month,year,hour_utc,is_weekend,home_is_fav,market_edge
1bb78eb23ac4019009ba39802a1084dd,soccer_england_league1,Peterborough United,Burton Albion,2026-04-19 12:00:00+00:00,2026-04-16 19:00:20.137690+00:00,64.99,46,2.4804,0.1817,1.34,2.6,2.4941,0.0518,3.3709,0.4032,0.4009,0.2967,0.3663,0.3642,0.2695,0.1008,0.1817,0.5,1.6059999999999999,2.525,1.6415,6,4,2026,12,1,1,0.0021
2ed5a2cd1dc1df74f3e0f7e4c8ccbdf6,soccer_england_league1,Cardiff City,Port Vale,2026-04-22 18:45:00+00:00,2026-04-16 19:00:20.137690+00:00,143.74,14,1.2879,0.0142,1.26,1.32,8.8071,0.6545,5.0857,0.7765,0.1135,0.1966,0.7146,0.1045,0.1809,0.0867,0.0142,0.0,1.1,3.5,2.276666666666667,2,4,2026,18,0,1,0.6101
2fc61b75a1a3cacf717fbdf0baa22d7b,soccer_england_league1,Reading,Cardiff City,2026-04-18 14:00:00+00:00,2026-04-16 19:00:20.137690+00:00,42.99,53,4.6313,0.1541,4.33,5.0,1.6409,0.0313,3.9389,0.2159,0.6094,0.2539,0.2001,0.5647,0.2352,0.0792,0.1541,1.0625,1.7225,2.5869565217391304,1.651739130434783,5,4,2026,14,1,0,0.3646
3621284ad19be078bc86525c58dc43a5,soccer_england_league1,Wimbledon,Plymouth Argyle,2026-04-18 14:00:00+00:00,2026-04-16 19:00:20.137690+00:00,42.99,52,3.7717,0.1053,3.5,3.95,1.8563,0.0317,3.6319,0.2651,0.5387,0.2753,0.2457,0.4992,0.2551,0.0792,0.1053,0.6875,1.8575,2.532608695652174,1.747826086956522,5,4,2026,14,1,0,0.2535
42ad636ec98f951192ac0b5851df9188,soccer_england_league1,Bolton Wanderers,Huddersfield Town,2026-04-18 11:30:00+00:00,2026-04-16 19:00:20.137690+00:00,40.49,53,1.9702,0.0529,1.83,2.1,3.4519,0.0892,3.5766,0.5076,0.2897,0.2796,0.4713,0.269,0.2596,0.0769,0.0529,-0.5625,2.1412500000000003,2.5434782608695654,1.7321739130434781,5,4,2026,11,1,1,0.2023
451847db7ba5b7f95bc8ba7e7241cf61,soccer_england_league1,Stockport County FC,Port Vale,2026-04-28 18:45:00+00:00,2026-04-16 19:00:20.137690+00:00,287.74,8,1.335,0.0378,1.3,1.39,7.85,0.523,4.85,0.7491,0.1274,0.2062,0.6919,0.1177,0.1904,0.0826,0.0378,,,2.5,1.62,1,4,2026,18,0,1,0.5742
484fe152355737924fe2ddbe9a4fc278,soccer_england_league1,Exeter City,Stockport County FC,2026-04-18 14:00:00+00:00,2026-04-16 19:00:20.137690+00:00,42.99,53,3.5464,0.1372,3.25,3.75,1.9206,0.0283,3.6385,0.282,0.5207,0.2748,0.2617,0.4832,0.2551,0.0775,0.1372,0.6428571428571429,1.8114285714285716,2.5729166666666665,1.7579166666666666,5,4,2026,14,1,0,0.2215
4a2db2b57dcb37ac11ca3d368c63d3dc,soccer_england_league1,Stevenage,Lincoln City,2026-04-18 14:00:00+00:00,2026-04-16 19:00:20.137690+00:00,42.99,53,2.8294,0.0647,2.65,2.98,2.5111,0.0797,3.0211,0.3534,0.3982,0.331,0.3264,0.3678,0.3057,0.0827,0.0647,0.3125,1.77625,2.0416666666666665,1.9429166666666664,5,4,2026,14,1,0,0.0414
5851266665b912a6a6180e8a0ded319a,soccer_england_league1,Wycombe Wanderers,Blackpool,2026-04-18 14:00:00+00:00,2026-04-16 19:00:20.137690+00:00,42.99,52,1.8067,0.0536,1.71,1.93,4.0225,0.1877,3.6585,0.5535,0.2486,0.2733,0.5147,0.2312,0.2542,0.0754,0.0536,-0.6666666666666666,2.0744444444444445,2.5416666666666665,1.7874999999999999,5,4,2026,14,1,1,0.2835
75b4dc2ec967760c50f52d0d221adb93,soccer_england_league1,Doncaster Rovers,Lincoln City,2026-04-21 18:45:00+00:00,2026-04-16 19:00:20.137690+00:00,119.74,15,3.2967,0.0915,3.0,3.35,2.0547,0.0329,3.3733,0.3033,0.4867,0.2964,0.2792,0.448,0.2728,0.0865,0.0915,0.0,2.31,2.5,1.8155555555555556,1,4,2026,18,0,0,0.1688
7c16c25aafe17881c8c5fcf71c423bf9,soccer_england_league1,Barnsley,Bradford City,2026-04-18 11:30:00+00:00,2026-04-16 19:00:20.137690+00:00,40.49,53,3.0104,0.0845,2.88,3.2,2.2257,0.0477,3.3883,0.3322,0.4493,0.2951,0.3085,0.4173,0.2741,0.0766,0.0845,0.5,1.737142857142857,2.532608695652174,1.7952173913043479,5,4,2026,11,1,0,0.1088
