event_id,sport_key,home_team,away_team,commence_time,completed,last_update,score_name,score_value
f267225c40b08a5b0bf5fe95eb913d48,soccer_argentina_primera_division,Defensa y Justicia,Talleres,2026-04-13T19:30:00Z,True,2026-04-14T07:00:33Z,Talleres,2
f267225c40b08a5b0bf5fe95eb913d48,soccer_argentina_primera_division,Defensa y Justicia,Talleres,2026-04-13T19:30:00Z,True,2026-04-14T07:00:33Z,Defensa y Justicia,1
68f1535fcd4489020db95cd14ddbf06c,soccer_argentina_primera_division,Sarmiento de Junin,Gimnasia La Plata,2026-04-13T19:30:00Z,True,2026-04-14T07:00:33Z,Gimnasia La Plata,2
68f1535fcd4489020db95cd14ddbf06c,soccer_argentina_primera_division,Sarmiento de Junin,Gimnasia La Plata,2026-04-13T19:30:00Z,True,2026-04-14T07:00:33Z,Sarmiento de Junin,1
763552dd386c5ea6d42389f3c845dc87,soccer_argentina_primera_division,Lanus,Banfield,2026-04-13T22:00:00Z,True,2026-04-14T07:00:33Z,Banfield,0
763552dd386c5ea6d42389f3c845dc87,soccer_argentina_primera_division,Lanus,Banfield,2026-04-13T22:00:00Z,True,2026-04-14T07:00:33Z,Lanus,1
c68b440ac374660416431975492ad391,soccer_argentina_primera_division,Velez Sarsfield BA,Central Córdoba,2026-04-14T00:30:00Z,True,2026-04-14T07:00:33Z,Central Córdoba,0
c68b440ac374660416431975492ad391,soccer_argentina_primera_division,Velez Sarsfield BA,Central Córdoba,2026-04-14T00:30:00Z,True,2026-04-14T07:00:33Z,Velez Sarsfield BA,1
f76046816c24d5e46faaab519742617c,soccer_argentina_primera_division,Union Santa Fe,Newells Old Boys,2026-04-17T23:30:00Z,False,,,
8ea879f584c49c5c1c7b83daab2b1568,soccer_argentina_primera_division,Gimnasia La Plata,Estudiantes de Río Cuarto,2026-04-18T18:00:00Z,False,,,
abb1bc918649e6e9b51bc7d082c42b4c,soccer_argentina_primera_division,Instituto de Córdoba,Estudiantes,2026-04-18T20:15:00Z,False,,,
c70bb647ffc0e4d9eec0f1a8156c4b2c,soccer_argentina_primera_division,Independiente,Defensa y Justicia,2026-04-18T22:30:00Z,False,,,
c031e02bd1e20307cb104eaf6a6c2a6f,soccer_argentina_primera_division,Argentinos Juniors,Atlético Tucuman,2026-04-19T00:45:00Z,False,,,
ef705c84698c5595a738adf386f107e7,soccer_argentina_primera_division,Aldosivi Mar del Plata,Racing Club,2026-04-19T16:30:00Z,False,,,
8bfdf57d7272974513e55c0b7ea7c4eb,soccer_argentina_primera_division,River Plate,Boca Juniors,2026-04-19T20:00:00Z,False,,,
f99216ab9d827da7bb02481ea3d0d9ea,soccer_argentina_primera_division,Talleres,Deportivo Riestra,2026-04-19T23:30:00Z,False,,,
e4ea7b65e07173b32668a986d6f772cf,soccer_argentina_primera_division,Rosario Central,Sarmiento de Junin,2026-04-19T23:30:00Z,False,,,
dd24196a972455d528ad6260935b4fdc,soccer_argentina_primera_division,Barracas Central,Belgrano de Cordoba,2026-04-20T18:00:00Z,False,,,
17986e8ad1e0da42074d6aca9511ea6d,soccer_argentina_primera_division,Banfield,Independiente Rivadavia,2026-04-20T20:15:00Z,False,,,
f735224cc5d40a738664fbc5527a6115,soccer_argentina_primera_division,Central Córdoba,Platense,2026-04-20T20:15:00Z,False,,,
d7bbcc8ccac35477a5d92cdc56e68fcf,soccer_argentina_primera_division,San Lorenzo,Velez Sarsfield BA,2026-04-20T22:30:00Z,False,,,
7dbbc857759f0a9fd234245627beffdd,soccer_argentina_primera_division,CA Tigre BA,Atlético Huracán,2026-04-21T00:45:00Z,False,,,
962c23bd54e20a0cc9f4fe8400831061,soccer_argentina_primera_division,Gimnasia Mendoza,Lanus,2026-04-21T00:45:00Z,False,,,
6c2a2bdcecfff3ab08f5d05ac25c1eff,soccer_argentina_primera_division,Defensa y Justicia,Boca Juniors,2026-04-23T23:00:00Z,False,,,
f2e24858ed11303c0e61286d5dc2db9a,soccer_argentina_primera_division,Deportivo Riestra,Independiente,2026-04-24T20:00:00Z,False,,,
8517aeacfc57d6db19920bb67be44c6b,soccer_argentina_primera_division,Lanus,Central Córdoba,2026-04-24T22:15:00Z,False,,,
48504b972ab1848ecffb5f9ab8e53a85,soccer_argentina_primera_division,Estudiantes de Río Cuarto,Rosario Central,2026-04-24T22:15:00Z,False,,,
1cfa4c72ac047e31bae36d4fdab95951,soccer_argentina_primera_division,Racing Club,Barracas Central,2026-04-25T00:30:00Z,False,,,
c75ad8997f5c54bcb5da6d57c49aa28e,soccer_argentina_primera_division,Platense,San Lorenzo,2026-04-25T17:00:00Z,False,,,
b0b5913dc851beadda9f86f70114616b,soccer_argentina_primera_division,Estudiantes,Talleres,2026-04-25T20:00:00Z,False,,,
cb57200fc615cd74dcb95aa23a488875,soccer_argentina_primera_division,Sarmiento de Junin,CA Tigre BA,2026-04-25T22:15:00Z,False,,,
29d20ae02f53a206f4d445e796e13a5b,soccer_argentina_primera_division,River Plate,Aldosivi Mar del Plata,2026-04-26T00:30:00Z,False,,,
528783c145f87a8a874574f057d0c879,soccer_argentina_primera_division,Independiente Rivadavia,Gimnasia Mendoza,2026-04-26T18:00:00Z,False,,,
