event_id,sport_key,home_team,away_team,commence_time,snapshot_time,hours_before_game,num_bookmakers,h2h_home_mean,h2h_home_std,h2h_home_min,h2h_home_max,h2h_away_mean,h2h_away_std,h2h_draw_mean,implied_prob_home,implied_prob_away,implied_prob_draw,prob_home_fair,prob_away_fair,prob_draw_fair,overround,books_disagreement,spread_point,spread_price,total_line,total_price
8af20fbb6e97fe40e16e909a657f0439,cricket_psl,Lahore Qalandars,Quetta Gladiators,2026-04-17 14:00:00+00:00,2026-04-16 19:00:05.614864+00:00,19.0,20,1.7895,0.0293,1.72,1.84,1.9895,0.0185,25.0,0.5588,0.5026,0.04,0.5073,0.4563,0.0363,0.1015,0.0293,,,334.5,1.91
a9ade818e7eb59b8fd7254c120589026,cricket_psl,Karachi Kings,Multan Sultans,2026-04-19 09:30:00+00:00,2026-04-16 19:00:05.614864+00:00,62.5,19,2.0763,0.0733,2.0,2.15,1.6942,0.0796,25.0,0.4816,0.5902,0.04,0.4332,0.5309,0.036,0.1119,0.0733,,,332.5,1.91
