event_id,home_score,away_score,total_points,home_win,away_win,draw,score_diff
096aa6d2dade85787b845c023cb6159e,2.0,1.0,3.0,1,0,0,1.0
185b5b127633a73ae3466fae8991e5b0,3.0,2.0,5.0,1,0,0,1.0
8c75e16f11f09746855bcef0c20db9da,2.0,1.0,3.0,1,0,0,1.0
9c5d87d749c9351d19794582c1cce0c6,2.0,1.0,3.0,1,0,0,1.0
