event_id,sport_key,home_team,away_team,commence_time,snapshot_time,hours_before_game,num_bookmakers,h2h_home_mean,h2h_home_std,h2h_home_min,h2h_home_max,h2h_away_mean,h2h_away_std,h2h_draw_mean,implied_prob_home,implied_prob_away,implied_prob_draw,prob_home_fair,prob_away_fair,prob_draw_fair,overround,books_disagreement,spread_point,spread_price,total_line,total_price
7e5b68e2ba1f5fc01f6a8e8bb2affb06,boxing_boxing,Xander Zayas,Jaron Ennis,2026-06-28 03:00:00+00:00,2026-04-16 18:59:58.257805+00:00,1736.0,13,3.4323,0.4823,2.72,4.0,1.2846,0.0302,8.396,0.2913,0.7784,0.1191,0.2451,0.6548,0.1002,0.1889,0.4823,,,10.5,1.87
8176383b49431360106353bbfa267e67,boxing_boxing,Moses Itauma,Tyson Fury,2026-12-31 22:59:00+00:00,2026-04-16 18:59:58.257805+00:00,6219.98,5,1.76,0.0,1.76,1.76,2.08,0.0,19.0,0.5682,0.4808,0.0526,0.5158,0.4364,0.0478,0.1016,0.0,,,,
8230495be0dd864c32ca63271e46d8d1,boxing_boxing,Joe McGrail,Aaron Hayden,2026-04-18 15:00:00+00:00,2026-04-16 18:59:58.257805+00:00,44.0,29,1.3255,0.0229,1.29,1.37,3.4428,0.1027,15.4444,0.7544,0.2905,0.0647,0.6799,0.2618,0.0584,0.1096,0.0229,,,8.3,1.282
8975a86f43231a29d35470c441f96d7e,boxing_boxing,Takuma Inoue,Kazuto Ioka,2026-05-02 10:00:00+00:00,2026-04-16 18:59:58.257805+00:00,375.0,23,1.3965,0.1548,1.01,1.5,2.5113,0.6002,14.6269,0.7161,0.3982,0.0684,0.6055,0.3367,0.0578,0.1826,0.1548,,,,
8be241e8d1d71199b64af9f052ea0ffe,boxing_boxing,Dalton Smith,Alberto Puello,2026-06-06 21:00:00+00:00,2026-04-16 18:59:58.257805+00:00,1226.0,10,1.376,0.2531,1.01,1.57,2.071,0.7359,7.898,0.7267,0.4829,0.1266,0.5439,0.3614,0.0948,0.3362,0.2531,,,,
9319c13cec7067b7b4f6bb88ff0abb43,boxing_boxing,Jahmal Harvey,Daniel Lugo,2026-04-18 01:00:00+00:00,2026-04-16 18:59:58.257805+00:00,30.0,13,1.0131,0.0063,1.01,1.03,19.2385,7.0129,28.4286,0.9871,0.052,0.0352,0.9189,0.0484,0.0327,0.0742,0.0063,,,,
941ddaa43d91d541a436efe1de313eaf,boxing_boxing,Elon Dejesus,Connor Adaway,2026-04-17 21:00:00+00:00,2026-04-16 18:59:58.257805+00:00,26.0,27,2.1437,0.0871,1.95,2.3,1.7215,0.0439,17.8125,0.4665,0.5809,0.0561,0.4227,0.5264,0.0509,0.1035,0.0871,,,,
951844667832e6a4d0d5f8e9011303f7,boxing_boxing,Alycia Baumgardner,Bo Mi Re Shin,2026-04-18 04:00:00+00:00,2026-04-16 18:59:58.257805+00:00,33.0,36,1.0639,0.0176,1.03,1.1,10.0167,1.6057,21.9348,0.9399,0.0998,0.0456,0.866,0.092,0.042,0.0854,0.0176,,,8.3,1.1960000000000002
95842270df40745f80761da51a1ad1db,boxing_boxing,Ben Whittaker,Braian Nahuel Suarez,2026-04-18 21:00:00+00:00,2026-04-16 18:59:58.257805+00:00,50.0,30,1.0477,0.0125,1.02,1.06,10.875,1.4883,22.6842,0.9545,0.092,0.0441,0.8753,0.0843,0.0404,0.0905,0.0125,,,4.3,1.9560000000000002
9596b399313af3a15aa6ecfc9138474f,boxing_boxing,Nathaniel Collins,Cristobal Lorente,2026-04-17 21:00:00+00:00,2026-04-16 18:59:58.257805+00:00,26.0,36,1.3367,0.0277,1.26,1.38,3.3536,0.1424,16.0682,0.7481,0.2982,0.0622,0.6749,0.269,0.0561,0.1086,0.0277,,,10.3,1.1779999999999997
