event_id,sport_key,sport_title,home_team,away_team,commence_time,snapshot_time
acbd6f1942dd58ef6d2d83c26af4d2d5,mma_mixed_martial_arts,MMA,Arman Tsarukyan,Urijah Faber,2026-04-19T00:00:00Z,2026-04-16T19:00:08.557902+00:00
9281af707b0435f63ae09d76e0d45b6e,mma_mixed_martial_arts,MMA,Merab Dvalishvili,Henry Cejudo,2026-04-19T00:00:00Z,2026-04-16T19:00:08.557902+00:00
5e3ed97a4087084bdfff2683bcfd2d49,mma_mixed_martial_arts,MMA,Rodolfo Vieira,Eric McConico,2026-04-25T21:00:00Z,2026-04-16T19:00:08.557902+00:00
657d5a2a5693234ca1aa298a7ee4d977,mma_mixed_martial_arts,MMA,Jackson McVey,Sedriques Dumas,2026-04-25T21:00:00Z,2026-04-16T19:00:08.557902+00:00
7b24a93b5e3d53d4a22db2f56d68e65f,mma_mixed_martial_arts,MMA,Jafel Filho,Lucas Rocha,2026-04-25T21:00:00Z,2026-04-16T19:00:08.557902+00:00
c1ca349730d52f62b779f10f9f90f960,mma_mixed_martial_arts,MMA,Talita Alencar,Julia Polastri,2026-04-25T21:00:00Z,2026-04-16T19:00:08.557902+00:00
47769d01880fd9cc3753f75a697688d8,mma_mixed_martial_arts,MMA,Max Griffin,Victor Valenzuela,2026-04-25T21:00:00Z,2026-04-16T19:00:08.557902+00:00
c625ba8faec8f1445c8543f1c0698f15,mma_mixed_martial_arts,MMA,Mayra Bueno Silva,Michelle Montague,2026-04-25T21:00:00Z,2026-04-16T19:00:08.557902+00:00
deb30327ec5e4718b7209327e5eae733,mma_mixed_martial_arts,MMA,Rafa Garcia,Alex Hernandez,2026-04-26T00:00:00Z,2026-04-16T19:00:08.557902+00:00
f7469df672b3385e51e6ab329401c474,mma_mixed_martial_arts,MMA,Aljamain Sterling,Youssef Zalal,2026-04-26T00:00:00Z,2026-04-16T19:00:08.557902+00:00
54e3384b808042a9f21b3139925a61c5,mma_mixed_martial_arts,MMA,Norma Dumont,Joselyne Edwards,2026-04-26T00:00:00Z,2026-04-16T19:00:08.557902+00:00
3c6748aa1b40bddddf19f5deb5ee482b,mma_mixed_martial_arts,MMA,Marcus Buchecha,Ryan Spann,2026-04-26T00:00:00Z,2026-04-16T19:00:08.557902+00:00
2259acc08cdedd31fadfe5c7ecd499cd,mma_mixed_martial_arts,MMA,Montel Jackson,Raoni Barcelos,2026-04-26T00:00:00Z,2026-04-16T19:00:08.557902+00:00
5651a6ddf566cba04945523e6a35b62b,mma_mixed_martial_arts,MMA,Davey Grant,Juan Martinetti,2026-04-26T01:00:00Z,2026-04-16T19:00:08.557902+00:00
ae22ee2cfaa7d47bdfbf58c00e46a7d7,mma_mixed_martial_arts,MMA,Jack Della Maddalena,Carlos Prates,2026-05-03T04:00:00Z,2026-04-16T19:00:08.557902+00:00
9572ebf9d60e9a4a050db937e02dcf03,mma_mixed_martial_arts,MMA,Khamzat Chimaev,Sean Strickland,2026-05-10T01:00:00Z,2026-04-16T19:00:08.557902+00:00
bca7261228cf53e0ef8c55e76cdf2138,mma_mixed_martial_arts,MMA,King Green,Jeremy Stephens,2026-05-10T02:15:00Z,2026-04-16T19:00:08.557902+00:00
f7214563fa457f83d32ae08128c0dfa1,mma_mixed_martial_arts,MMA,Jan Blachowicz,Bogdan Guskov,2026-05-10T02:45:00Z,2026-04-16T19:00:08.557902+00:00
a2b05838698a5f914b569f502d372985,mma_mixed_martial_arts,MMA,Sean Brady,Joaquin Buckley,2026-05-10T03:15:00Z,2026-04-16T19:00:08.557902+00:00
dc70600ccf557c5bce24b0f1e73fa45f,mma_mixed_martial_arts,MMA,Alexander Volkov,Waldo Cortes-Acosta,2026-05-10T03:45:00Z,2026-04-16T19:00:08.557902+00:00
1976a9195475f1efe57d2c1a3a85c019,mma_mixed_martial_arts,MMA,Joshua Van,Tatsuro Taira,2026-05-10T04:00:00Z,2026-04-16T19:00:08.557902+00:00
1b275b79bdfb54ec649b1c4a1cd01b60,mma_mixed_martial_arts,MMA,Francis Ngannou,Philipe Lins,2026-05-17T00:00:00Z,2026-04-16T19:00:08.557902+00:00
