event_id,sport_key,sport_title,home_team,away_team,commence_time,snapshot_time
94d798388a4dab6d081114ad5e83db38,soccer_fifa_world_cup_winner,FIFA World Cup Winner,,,2026-06-08T08:00:00Z,2026-04-16T19:00:22.327592+00:00
