event_id,sport_key,sport_title,home_team,away_team,commence_time,snapshot_time
15a0009e7b283d8a6d5c20077e0f541d,boxing_boxing,Boxing,Moses Itauma,Agit Kabayel,2026-12-31T22:59:00Z,2026-04-16T18:59:58.341608+00:00
d7b1b50d50eebf7ead38093127a2e60d,boxing_boxing,Boxing,Moses Itauma,Anthony Joshua,2026-12-31T22:59:00Z,2026-04-16T18:59:58.341608+00:00
fa630e1fbd4d510da953c4a68a260a4f,boxing_boxing,Boxing,Daniel Dubois,Moses Itauma,2026-12-31T22:59:00Z,2026-04-16T18:59:58.341608+00:00
998744bb6115b9e94592a4b07eddc651,boxing_boxing,Boxing,Moses Itauma,David Adeleye,2026-12-31T22:59:00Z,2026-04-16T18:59:58.341608+00:00
f39bd9f606bc4ad1a09034e7ad0113f8,boxing_boxing,Boxing,Moses Itauma,Deontay Wilder,2026-12-31T22:59:00Z,2026-04-16T18:59:58.341608+00:00
f449b69f6dbe21da3b884fea9f5d9a5c,boxing_boxing,Boxing,Moses Itauma,Derek Chisora,2026-12-31T22:59:00Z,2026-04-16T18:59:58.341608+00:00
ee4fe821a25ab304aa5274dde093631a,boxing_boxing,Boxing,Fabio Wardley,Moses Itauma,2026-12-31T22:59:00Z,2026-04-16T18:59:58.341608+00:00
9ef034eafba0fda40e771fafba89f84f,boxing_boxing,Boxing,Moses Itauma,Filip Hrgović,2026-12-31T22:59:00Z,2026-04-16T18:59:58.341608+00:00
c5bfb203d874ed984259a6019def87eb,boxing_boxing,Boxing,Moses Itauma,Jared Anderson,2026-12-31T22:59:00Z,2026-04-16T18:59:58.341608+00:00
6a95b0ad7454c465184cc92dbfd74432,boxing_boxing,Boxing,Moses Itauma,Justis Huni,2026-12-31T22:59:00Z,2026-04-16T18:59:58.341608+00:00
ab9f77b00e610e60a527446d67690fa2,boxing_boxing,Boxing,Oleksandr Usyk,Moses Itauma,2026-12-31T22:59:00Z,2026-04-16T18:59:58.341608+00:00
8176383b49431360106353bbfa267e67,boxing_boxing,Boxing,Moses Itauma,Tyson Fury,2026-12-31T22:59:00Z,2026-04-16T18:59:58.341608+00:00
