event_id,sport_key,home_team,away_team,commence_time,completed,last_update,score_name,score_value
0eb89a3e70708aa669fdf2bbf2c78aac,soccer_mexico_ligamx,Atlético San Luis,Pumas,2026-04-18T01:00:00Z,False,,,
cdd45aafe3f3d7abfe90e892a1647555,soccer_mexico_ligamx,Mazatlán FC,Querétaro,2026-04-18T01:00:00Z,False,,,
e02b199f9668a3bbb1a0e010409d5ee6,soccer_mexico_ligamx,Cruz Azul,Tijuana,2026-04-18T23:00:00Z,False,,,
8aaf4698f230d407dbe545eb2e5b9027,soccer_mexico_ligamx,Necaxa,Tigres,2026-04-18T23:00:00Z,False,,,
f85066fab8794d945db08d1ba0cb5500,soccer_mexico_ligamx,Monterrey,Pachuca,2026-04-19T01:05:00Z,False,,,
28af082527fdb09fdfe53f5016b277c4,soccer_mexico_ligamx,Guadalajara,Puebla,2026-04-19T01:07:00Z,False,,,
d8b797f1bd054e86e99f48a02f448f9e,soccer_mexico_ligamx,León,FC Juárez,2026-04-19T03:06:00Z,False,,,
ff74c4774d5aff7bbe007eccb425e8ae,soccer_mexico_ligamx,América,Toluca,2026-04-19T03:10:00Z,False,,,
57c074f7982bab013765a085f163ec70,soccer_mexico_ligamx,Santos Laguna,Atlas,2026-04-19T23:00:00Z,False,,,
314b83cb181e2ba47787c4f8b9d316fe,soccer_mexico_ligamx,Querétaro,Cruz Azul,2026-04-22T01:00:00Z,False,,,
3ee6c8d7cf03f73f37eefa866d3618bc,soccer_mexico_ligamx,Pumas,FC Juárez,2026-04-22T01:00:00Z,False,,,
b895132878c63ca22860d9fd3e027bcd,soccer_mexico_ligamx,Monterrey,Puebla,2026-04-22T03:00:00Z,False,,,
6ce00fdde4b887e3677e3606c42cbe18,soccer_mexico_ligamx,León,América,2026-04-22T03:06:00Z,False,,,
ce78581c4dc4a9ef35ea41aa95363695,soccer_mexico_ligamx,Atlas,Tigres,2026-04-23T01:00:00Z,False,,,
316cac586e0b785f8db951cc55a2424d,soccer_mexico_ligamx,Atlético San Luis,Santos Laguna,2026-04-23T01:00:00Z,False,,,
db9e37c84c4a4534a8aa3c90fdeaeaba,soccer_mexico_ligamx,Mazatlán FC,Toluca,2026-04-23T01:00:00Z,False,,,
fb1aa86723cd89fc1cfbb068b2f5d8a0,soccer_mexico_ligamx,Necaxa,Guadalajara,2026-04-23T03:00:00Z,False,,,
74b41eb9f5e490599113034aa206242e,soccer_mexico_ligamx,Tijuana,Pachuca,2026-04-23T03:00:00Z,False,,,
825d853a344f9ff2fe2406752924b83f,soccer_mexico_ligamx,Puebla,Querétaro,2026-04-25T03:00:00Z,False,,,
9ac15108707cab4ec72b57548cd08e96,soccer_mexico_ligamx,Tigres,Mazatlán FC,2026-04-25T23:00:00Z,False,,,
99d2aa1ca35e112f2b327d2754702c3d,soccer_mexico_ligamx,Pachuca,Pumas,2026-04-25T23:00:00Z,False,,,
6a55cb57cccc369cf2b04c64fb6ab476,soccer_mexico_ligamx,Toluca,León,2026-04-26T01:00:00Z,False,,,
e1b175f94087954111d8312c9ef927db,soccer_mexico_ligamx,Guadalajara,Tijuana,2026-04-26T01:07:00Z,False,,,
ecb2588081054246cfc791a787597c6f,soccer_mexico_ligamx,América,Atlas,2026-04-26T03:00:00Z,False,,,
a9b85ffe92151b4a88c3d3c028994020,soccer_mexico_ligamx,FC Juárez,Atlético San Luis,2026-04-26T03:00:00Z,False,,,
